사고지역관리번호,사고연도,사고유형구분,위치코드,사고다발지역시도시군구,사고지역위치명,사고건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,위도,경도,사고다발지역폴리곤정보,데이터기준일자
2021018,2020,스쿨존어린이,30140001,대전광역시 중구1,대전광역시 중구 문화동(센트럴유치원 부근),2,2,0,1,1,0,36.31618473,127.40767887,"{""type"":""Polygon"",""coordinates"":[[[127.41037382,36.31618473],[127.41032203,36.31576109],[127.41016868,36.31535373],[127.40991964,36.3149783],[127.40958448,36.31464924],[127.4091761,36.31437918],[127.40871018,36.31417851],[127.40820463,36.31405494],[127.40767887,36.31401321],[127.40715311,36.31405494],[127.40664756,36.31417851],[127.40618164,36.31437918],[127.40577326,36.31464924],[127.4054381,36.3149783],[127.40518906,36.31535373],[127.40503571,36.31576109],[127.40498392,36.31618473],[127.40503571,36.31660836],[127.40518906,36.31701571],[127.4054381,36.31739113],[127.40577326,36.31772018],[127.40618164,36.31799023],[127.40664756,36.31819089],[127.40715311,36.31831445],[127.40767887,36.31835618],[127.40820463,36.31831445],[127.40871018,36.31819089],[127.4091761,36.31799023],[127.40958448,36.31772018],[127.40991964,36.31739113],[127.41016868,36.31701571],[127.41032203,36.31660836],[127.41037382,36.31618473]]]}",2023-01-25
2021018,2020,스쿨존어린이,30200001,대전광역시 유성구1,대전광역시 유성구 반석동(외삼초교 부근),2,2,0,0,2,0,36.39344312,127.31128008,"{""type"":""Polygon"",""coordinates"":[[[127.31397502,36.39344312],[127.31392324,36.3930199],[127.31376988,36.39261295],[127.31352084,36.3922379],[127.31318569,36.39190916],[127.31277731,36.39163937],[127.31231139,36.3914389],[127.31180583,36.39131545],[127.31128008,36.39127376],[127.31075432,36.39131545],[127.31024876,36.3914389],[127.30978284,36.39163937],[127.30937446,36.39190916],[127.30903931,36.3922379],[127.30879027,36.39261295],[127.30863691,36.3930199],[127.30858513,36.39344312],[127.30863691,36.39386633],[127.30879027,36.39427328],[127.30903931,36.39464832],[127.30937446,36.39497705],[127.30978284,36.39524683],[127.31024876,36.39544729],[127.31075432,36.39557074],[127.31128008,36.39561242],[127.31180583,36.39557074],[127.31231139,36.39544729],[127.31277731,36.39524683],[127.31318569,36.39497705],[127.31352084,36.39464832],[127.31376988,36.39427328],[127.31392324,36.39386633],[127.31397502,36.39344312]]]}",2023-01-25
2021024,2020,보행노인,30110001,대전광역시 동구1,대전광역시 동구 원동(중앙시장삼거리 부근),5,5,0,4,1,0,36.32989103,127.4335586,"{""type"":""Polygon"",""coordinates"":[[[127.43535523,36.32989103],[127.43532071,36.32960866],[127.43521847,36.32933714],[127.43505244,36.3290869],[127.43482901,36.32886756],[127.43455675,36.32868755],[127.43424614,36.3285538],[127.4339091,36.32847143],[127.4335586,36.32844362],[127.43320809,36.32847143],[127.43287106,36.3285538],[127.43256044,36.32868755],[127.43228819,36.32886756],[127.43206476,36.3290869],[127.43189873,36.32933714],[127.43179649,36.32960866],[127.43176197,36.32989103],[127.43179649,36.33017341],[127.43189873,36.33044493],[127.43206476,36.33069516],[127.43228819,36.33091449],[127.43256044,36.33109449],[127.43287106,36.33122825],[127.43320809,36.33131061],[127.4335586,36.33133842],[127.4339091,36.33131061],[127.43424614,36.33122825],[127.43455675,36.33109449],[127.43482901,36.33091449],[127.43505244,36.33069516],[127.43521847,36.33044493],[127.43532071,36.33017341],[127.43535523,36.32989103]]]}",2023-01-25
2021024,2020,보행노인,30110002,대전광역시 동구2,대전광역시 동구 성남동(성남동166106 부근),4,4,0,2,2,0,36.34273704,127.43553314,"{""type"":""Polygon"",""coordinates"":[[[127.43732977,36.34273704],[127.43729525,36.34245472],[127.43719301,36.34218324],[127.43702699,36.34193304],[127.43680355,36.34171374],[127.4365313,36.34153376],[127.43622068,36.34140003],[127.43588365,36.34131768],[127.43553314,36.34128987],[127.43518264,36.34131768],[127.4348456,36.34140003],[127.43453499,36.34153376],[127.43426273,36.34171374],[127.4340393,36.34193304],[127.43387327,36.34218324],[127.43377103,36.34245472],[127.43373651,36.34273704],[127.43377103,36.34301937],[127.43387327,36.34329085],[127.4340393,36.34354104],[127.43426273,36.34376034],[127.43453499,36.34394031],[127.4348456,36.34407404],[127.43518264,36.34415639],[127.43553314,36.34418419],[127.43588365,36.34415639],[127.43622068,36.34407404],[127.4365313,36.34394031],[127.43680355,36.34376034],[127.43702699,36.34354104],[127.43719301,36.34329085],[127.43729525,36.34301937],[127.43732977,36.34273704]]]}",2023-01-25
2021024,2020,보행노인,30110003,대전광역시 동구3,대전광역시 동구 인동(원동네거리 부근),3,3,0,1,2,0,36.32697951,127.43508328,"{""type"":""Polygon"",""coordinates"":[[[127.43687991,36.32697951],[127.43684539,36.32669712],[127.43674315,36.32642559],[127.43657713,36.32617534],[127.43635369,36.325956],[127.43608144,36.32577598],[127.43577082,36.32564222],[127.43543379,36.32555985],[127.43508328,36.32553204],[127.43473278,36.32555985],[127.43439574,36.32564222],[127.43408513,36.32577598],[127.43381287,36.325956],[127.43358944,36.32617534],[127.43342341,36.32642559],[127.43332118,36.32669712],[127.43328665,36.32697951],[127.43332118,36.32726189],[127.43342341,36.32753342],[127.43358944,36.32778367],[127.43381287,36.32800301],[127.43408513,36.32818301],[127.43439574,36.32831677],[127.43473278,36.32839914],[127.43508328,36.32842695],[127.43543379,36.32839914],[127.43577082,36.32831677],[127.43608144,36.32818301],[127.43635369,36.32800301],[127.43657713,36.32778367],[127.43674315,36.32753342],[127.43684539,36.32726189],[127.43687991,36.32697951]]]}",2023-01-25
2021024,2020,보행노인,30110004,대전광역시 동구4,대전광역시 동구 신흥동(신흥동208 부근),2,2,1,1,0,0,36.32049249,127.44681464,"{""type"":""Polygon"",""coordinates"":[[[127.44861127,36.32049249],[127.44857675,36.32021008],[127.44847451,36.31993852],[127.44830848,36.31968825],[127.44808505,36.31946889],[127.44781279,36.31928886],[127.44750218,36.31915509],[127.44716515,36.31907271],[127.44681464,36.3190449],[127.44646413,36.31907271],[127.4461271,36.31915509],[127.44581649,36.31928886],[127.44554423,36.31946889],[127.4453208,36.31968825],[127.44515477,36.31993852],[127.44505253,36.32021008],[127.44501801,36.32049249],[127.44505253,36.32077489],[127.44515477,36.32104645],[127.4453208,36.32129671],[127.44554423,36.32151607],[127.44581649,36.32169609],[127.4461271,36.32182986],[127.44646413,36.32191223],[127.44681464,36.32194005],[127.44716515,36.32191223],[127.44750218,36.32182986],[127.44781279,36.32169609],[127.44808505,36.32151607],[127.44830848,36.32129671],[127.44847451,36.32104645],[127.44857675,36.32077489],[127.44861127,36.32049249]]]}",2023-01-25
2021024,2020,보행노인,30140001,대전광역시 중구1,대전광역시 중구 대사동(대사동248225 부근),4,4,2,2,0,0,36.31960111,127.41621102,"{""type"":""Polygon"",""coordinates"":[[[127.41800765,36.31960111],[127.41797313,36.3193187],[127.41787089,36.31904714],[127.41770486,36.31879687],[127.41748143,36.3185775],[127.41720917,36.31839747],[127.41689856,36.3182637],[127.41656152,36.31818132],[127.41621102,36.31815351],[127.41586051,36.31818132],[127.41552348,36.3182637],[127.41521286,36.31839747],[127.41494061,36.3185775],[127.41471717,36.31879687],[127.41455115,36.31904714],[127.41444891,36.3193187],[127.41441439,36.31960111],[127.41444891,36.31988352],[127.41455115,36.32015508],[127.41471717,36.32040535],[127.41494061,36.32062471],[127.41521286,36.32080473],[127.41552348,36.3209385],[127.41586051,36.32102088],[127.41621102,36.32104869],[127.41656152,36.32102088],[127.41689856,36.3209385],[127.41720917,36.32080473],[127.41748143,36.32062471],[127.41770486,36.32040535],[127.41787089,36.32015508],[127.41797313,36.31988352],[127.41800765,36.31960111]]]}",2023-01-25
2021024,2020,보행노인,30140002,대전광역시 중구2,대전광역시 중구 오류동(엔제리너스서대전 부근),4,4,0,3,1,0,36.32170703,127.40921652,"{""type"":""Polygon"",""coordinates"":[[[127.41101315,36.32170703],[127.41097862,36.32142463],[127.41087639,36.32115307],[127.41071036,36.32090281],[127.41048693,36.32068345],[127.41021467,36.32050343],[127.40990406,36.32036965],[127.40956702,36.32028728],[127.40921652,36.32025946],[127.40886601,36.32028728],[127.40852898,36.32036965],[127.40821836,36.32050343],[127.40794611,36.32068345],[127.40772267,36.32090281],[127.40755665,36.32115307],[127.40745441,36.32142463],[127.40741989,36.32170703],[127.40745441,36.32198943],[127.40755665,36.32226098],[127.40772267,36.32251124],[127.40794611,36.3227306],[127.40821836,36.32291062],[127.40852898,36.32304438],[127.40886601,36.32312676],[127.40921652,36.32315457],[127.40956702,36.32312676],[127.40990406,36.32304438],[127.41021467,36.32291062],[127.41048693,36.3227306],[127.41071036,36.32251124],[127.41087639,36.32226098],[127.41097862,36.32198943],[127.41101315,36.32170703]]]}",2023-01-25
2021024,2020,보행노인,30140003,대전광역시 중구3,대전광역시 중구 산성동(산성네거리 부근),4,4,0,2,2,0,36.30500021,127.38613654,"{""type"":""Polygon"",""coordinates"":[[[127.38793317,36.30500021],[127.38789865,36.30471774],[127.38779641,36.30444613],[127.38763039,36.30419581],[127.38740695,36.30397641],[127.3871347,36.30379634],[127.38682408,36.30366255],[127.38648705,36.30358015],[127.38613654,36.30355233],[127.38578604,36.30358015],[127.385449,36.30366255],[127.38513839,36.30379634],[127.38486613,36.30397641],[127.3846427,36.30419581],[127.38447667,36.30444613],[127.38437443,36.30471774],[127.38433991,36.30500021],[127.38437443,36.30528267],[127.38447667,36.30555428],[127.3846427,36.30580459],[127.38486613,36.30602399],[127.38513839,36.30620405],[127.385449,36.30633785],[127.38578604,36.30642024],[127.38613654,36.30644806],[127.38648705,36.30642024],[127.38682408,36.30633785],[127.3871347,36.30620405],[127.38740695,36.30602399],[127.38763039,36.30580459],[127.38779641,36.30555428],[127.38789865,36.30528267],[127.38793317,36.30500021]]]}",2023-01-25
2021024,2020,보행노인,30140004,대전광역시 중구4,대전광역시 중구 태평동(태평오거리 부근),3,3,1,2,0,0,36.32626514,127.39612827,"{""type"":""Polygon"",""coordinates"":[[[127.3979249,36.32626514],[127.39789038,36.32598275],[127.39778814,36.32571121],[127.39762212,36.32546096],[127.39739868,36.32524162],[127.39712643,36.3250616],[127.39681581,36.32492784],[127.39647878,36.32484547],[127.39612827,36.32481766],[127.39577777,36.32484547],[127.39544073,36.32492784],[127.39513012,36.3250616],[127.39485786,36.32524162],[127.39463443,36.32546096],[127.3944684,36.32571121],[127.39436616,36.32598275],[127.39433164,36.32626514],[127.39436616,36.32654753],[127.3944684,36.32681906],[127.39463443,36.3270693],[127.39485786,36.32728865],[127.39513012,36.32746865],[127.39544073,36.32760241],[127.39577777,36.32768478],[127.39612827,36.32771259],[127.39647878,36.32768478],[127.39681581,36.32760241],[127.39712643,36.32746865],[127.39739868,36.32728865],[127.39762212,36.3270693],[127.39778814,36.32681906],[127.39789038,36.32654753],[127.3979249,36.32626514]]]}",2023-01-25
2021024,2020,보행노인,30140005,대전광역시 중구5,대전광역시 중구 문창동(문창교 부근),2,2,1,1,0,0,36.31464664,127.43882024,"{""type"":""Polygon"",""coordinates"":[[[127.44061687,36.31464664],[127.44058235,36.31436421],[127.44048011,36.31409264],[127.44031408,36.31384235],[127.44009065,36.31362297],[127.43981839,36.31344293],[127.43950778,36.31330915],[127.43917074,36.31322676],[127.43882024,36.31319894],[127.43846973,36.31322676],[127.4381327,36.31330915],[127.43782208,36.31344293],[127.43754983,36.31362297],[127.43732639,36.31384235],[127.43716037,36.31409264],[127.43705813,36.31436421],[127.43702361,36.31464664],[127.43705813,36.31492907],[127.43716037,36.31520064],[127.43732639,36.31545093],[127.43754983,36.3156703],[127.43782208,36.31585034],[127.4381327,36.31598412],[127.43846973,36.3160665],[127.43882024,36.31609431],[127.43917074,36.3160665],[127.43950778,36.31598412],[127.43981839,36.31585034],[127.44009065,36.3156703],[127.44031408,36.31545093],[127.44048011,36.31520064],[127.44058235,36.31492907],[127.44061687,36.31464664]]]}",2023-01-25
2021024,2020,보행노인,30170001,대전광역시 서구1,대전광역시 서구 관저동(원앙네거리 부근),3,3,2,0,1,0,36.30694855,127.33511386,"{""type"":""Polygon"",""coordinates"":[[[127.33691049,36.30694855],[127.33687597,36.30666609],[127.33677373,36.30639449],[127.33660771,36.30614417],[127.33638427,36.30592477],[127.33611202,36.30574471],[127.3358014,36.30561092],[127.33546437,36.30552853],[127.33511386,36.30550071],[127.33476336,36.30552853],[127.33442632,36.30561092],[127.33411571,36.30574471],[127.33384345,36.30592477],[127.33362002,36.30614417],[127.33345399,36.30639449],[127.33335175,36.30666609],[127.33331723,36.30694855],[127.33335175,36.307231],[127.33345399,36.3075026],[127.33362002,36.30775291],[127.33384345,36.30797231],[127.33411571,36.30815236],[127.33442632,36.30828615],[127.33476336,36.30836854],[127.33511386,36.30839636],[127.33546437,36.30836854],[127.3358014,36.30828615],[127.33611202,36.30815236],[127.33638427,36.30797231],[127.33660771,36.30775291],[127.33677373,36.3075026],[127.33687597,36.307231],[127.33691049,36.30694855]]]}",2023-01-25
2021024,2020,보행노인,30170002,대전광역시 서구2,대전광역시 서구 복수동(복수동장로교회 부근),3,3,0,3,0,0,36.30838527,127.37498808,"{""type"":""Polygon"",""coordinates"":[[[127.37678471,36.30838527],[127.37675019,36.30810282],[127.37664795,36.30783122],[127.37648193,36.30758092],[127.37625849,36.30736152],[127.37598624,36.30718146],[127.37567562,36.30704767],[127.37533859,36.30696528],[127.37498808,36.30693746],[127.37463758,36.30696528],[127.37430054,36.30704767],[127.37398993,36.30718146],[127.37371767,36.30736152],[127.37349424,36.30758092],[127.37332821,36.30783122],[127.37322597,36.30810282],[127.37319145,36.30838527],[127.37322597,36.30866772],[127.37332821,36.30893932],[127.37349424,36.30918962],[127.37371767,36.30940902],[127.37398993,36.30958907],[127.37430054,36.30972285],[127.37463758,36.30980524],[127.37498808,36.30983306],[127.37533859,36.30980524],[127.37567562,36.30972285],[127.37598624,36.30958907],[127.37625849,36.30940902],[127.37648193,36.30918962],[127.37664795,36.30893932],[127.37675019,36.30866772],[127.37678471,36.30838527]]]}",2023-01-25
2021024,2020,보행노인,30170003,대전광역시 서구3,대전광역시 서구 탄방동(둔산화랑 부근),3,3,0,3,0,0,36.34907655,127.39923022,"{""type"":""Polygon"",""coordinates"":[[[127.40102685,36.34907655],[127.40099233,36.34879425],[127.40089009,36.34852279],[127.40072406,36.34827261],[127.40050063,36.34805333],[127.40022837,36.34787337],[127.39991776,36.34773965],[127.39958072,36.3476573],[127.39923022,36.34762949],[127.39887971,36.3476573],[127.39854268,36.34773965],[127.39823206,36.34787337],[127.39795981,36.34805333],[127.39773638,36.34827261],[127.39757035,36.34852279],[127.39746811,36.34879425],[127.39743359,36.34907655],[127.39746811,36.34935886],[127.39757035,36.34963031],[127.39773638,36.34988048],[127.39795981,36.35009976],[127.39823206,36.35027972],[127.39854268,36.35041343],[127.39887971,36.35049578],[127.39923022,36.35052358],[127.39958072,36.35049578],[127.39991776,36.35041343],[127.40022837,36.35027972],[127.40050063,36.35009976],[127.40072406,36.34988048],[127.40089009,36.34963031],[127.40099233,36.34935886],[127.40102685,36.34907655]]]}",2023-01-25
2021024,2020,보행노인,30200001,대전광역시 유성구1,대전광역시 유성구 봉명동(온천1동주민센터 부근),3,3,0,0,3,0,36.3532926,127.33857153,"{""type"":""Polygon"",""coordinates"":[[[127.34036816,36.3532926],[127.34033364,36.35301031],[127.3402314,36.35273887],[127.34006537,36.35248871],[127.33984194,36.35226944],[127.33956968,36.35208949],[127.33925907,36.35195577],[127.33892203,36.35187343],[127.33857153,36.35184562],[127.33822102,36.35187343],[127.33788399,36.35195577],[127.33757337,36.35208949],[127.33730112,36.35226944],[127.33707768,36.35248871],[127.33691166,36.35273887],[127.33680942,36.35301031],[127.3367749,36.3532926],[127.33680942,36.35357489],[127.33691166,36.35384633],[127.33707768,36.35409649],[127.33730112,36.35431576],[127.33757337,36.3544957],[127.33788399,36.35462941],[127.33822102,36.35471175],[127.33857153,36.35473956],[127.33892203,36.35471175],[127.33925907,36.35462941],[127.33956968,36.3544957],[127.33984194,36.35431576],[127.34006537,36.35409649],[127.3402314,36.35384633],[127.34033364,36.35357489],[127.34036816,36.3532926]]]}",2023-01-25
2021028,2020,자전거,30110001,대전광역시 동구1,대전광역시 동구 용전동(동부네거리 부근),5,5,0,2,3,0,36.35065942,127.44132522,"{""type"":""Polygon"",""coordinates"":[[[127.44312185,36.35065942],[127.44308733,36.35037712],[127.44298509,36.35010567],[127.44281907,36.3498555],[127.44259563,36.34963622],[127.44232338,36.34945626],[127.44201276,36.34932254],[127.44167573,36.34924019],[127.44132522,36.34921239],[127.44097472,36.34924019],[127.44063768,36.34932254],[127.44032707,36.34945626],[127.44005481,36.34963622],[127.43983138,36.3498555],[127.43966535,36.35010567],[127.43956311,36.35037712],[127.43952859,36.35065942],[127.43956311,36.35094172],[127.43966535,36.35121316],[127.43983138,36.35146333],[127.44005481,36.35168261],[127.44032707,36.35186256],[127.44063768,36.35199627],[127.44097472,36.35207862],[127.44132522,36.35210642],[127.44167573,36.35207862],[127.44201276,36.35199627],[127.44232338,36.35186256],[127.44259563,36.35168261],[127.44281907,36.35146333],[127.44298509,36.35121316],[127.44308733,36.35094172],[127.44312185,36.35065942]]]}",2023-01-25
2021028,2020,자전거,30110002,대전광역시 동구2,대전광역시 동구 원동(중앙시장삼거리 부근),4,4,1,0,3,0,36.32878623,127.43399604,"{""type"":""Polygon"",""coordinates"":[[[127.43579267,36.32878623],[127.43575815,36.32850385],[127.43565591,36.32823232],[127.43548989,36.32798208],[127.43526645,36.32776274],[127.4349942,36.32758273],[127.43468358,36.32744897],[127.43434655,36.32736661],[127.43399604,36.32733879],[127.43364554,36.32736661],[127.4333085,36.32744897],[127.43299789,36.32758273],[127.43272563,36.32776274],[127.4325022,36.32798208],[127.43233617,36.32823232],[127.43223393,36.32850385],[127.43219941,36.32878623],[127.43223393,36.3290686],[127.43233617,36.32934013],[127.4325022,36.32959037],[127.43272563,36.3298097],[127.43299789,36.3299897],[127.4333085,36.33012346],[127.43364554,36.33020582],[127.43399604,36.33023363],[127.43434655,36.33020582],[127.43468358,36.33012346],[127.4349942,36.3299897],[127.43526645,36.3298097],[127.43548989,36.32959037],[127.43565591,36.32934013],[127.43575815,36.3290686],[127.43579267,36.32878623]]]}",2023-01-25
