사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도
2020060900100639,2020년 6월 9일 20시,화요일,대전광역시 서구 도마동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,21세,상해없음,보행자,여,80세,중상
2020061000100025,2020년 6월 10일 03시,수요일,대전광역시 중구 산성동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,47세,상해없음,보행자,남,54세,경상
2020061000100087,2020년 6월 10일 07시,수요일,대전광역시 동구 대성동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,46세,상해없음,보행자,여,6세,경상
2020061000100305,2020년 6월 10일 13시,수요일,대전광역시 서구 복수동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,54세,상해없음,보행자,남,78세,중상
2020061000100337,2020년 6월 10일 14시,수요일,대전광역시 서구 용문동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,보행자,남,67세,경상
2020061000100382,2020년 6월 10일 15시,수요일,대전광역시 유성구 궁동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로안,이륜,남,28세,상해없음,보행자,여,58세,중상
2020061000100688,2020년 6월 10일 21시,수요일,대전광역시 유성구 구암동,부상신고사고,0,0,0,1,차대사람 - 기타,안전운전불이행,젖음/습기,비,단일로 - 기타,이륜,남,28세,상해없음,보행자,남,23세,부상신고
2020061100100200,2020년 6월 11일 10시,목요일,대전광역시 중구 문화동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,여,41세,상해없음,보행자,여,60세,경상
2020061100100379,2020년 6월 11일 15시,목요일,대전광역시 중구 유천동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,47세,상해없음,보행자,남,67세,경상
2020061100100463,2020년 6월 11일 17시,목요일,대전광역시 서구 둔산동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 기타,승용,남,21세,상해없음,보행자,여,25세,경상
2020061100100511,2020년 6월 11일 18시,목요일,대전광역시 중구 문화동,중상사고,0,1,0,0,차대사람 - 횡단중,신호위반,건조,맑음,단일로 - 기타,승합,남,48세,상해없음,보행자,남,73세,중상
2020061200100082,2020년 6월 12일 07시,금요일,대전광역시 동구 대동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,28세,상해없음,보행자,여,73세,경상
2020061200100160,2020년 6월 12일 09시,금요일,대전광역시 서구 둔산동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,53세,상해없음,보행자,여,31세,경상
2020061200100284,2020년 6월 12일 12시,금요일,대전광역시 동구 가오동,중상사고,0,1,0,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,26세,상해없음,보행자,남,31세,중상
2020061200100665,2020년 6월 12일 21시,금요일,대전광역시 서구 관저동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,젖음/습기,비,교차로 - 교차로횡단보도내,승용,남,22세,상해없음,보행자,남,50세,경상
2020061200100712,2020년 6월 12일 22시,금요일,대전광역시 서구 둔산동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,젖음/습기,비,교차로 - 교차로횡단보도내,승용,남,53세,상해없음,보행자,남,79세,중상
2020061200100713,2020년 6월 12일 22시,금요일,대전광역시 서구 둔산동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,46세,상해없음,보행자,여,52세,경상
2020061300100090,2020년 6월 13일 04시,토요일,대전광역시 서구 갈마동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,젖음/습기,비,교차로 - 교차로횡단보도내,승용,남,62세,상해없음,보행자,여,19세,경상
2020061300100476,2020년 6월 13일 17시,토요일,대전광역시 동구 용전동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,젖음/습기,비,교차로 - 교차로안,승용,남,52세,상해없음,보행자,남,69세,경상
2020061400100023,2020년 6월 14일 00시,일요일,대전광역시 동구 용전동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,젖음/습기,비,교차로 - 교차로안,승용,남,24세,상해없음,보행자,남,27세,경상
2020061400100089,2020년 6월 14일 06시,일요일,대전광역시 서구 둔산동,부상신고사고,0,0,0,1,차대사람 - 차도통행중,안전운전불이행,젖음/습기,흐림,단일로 - 기타,승용,남,62세,상해없음,보행자,여,27세,부상신고
2020061400100258,2020년 6월 14일 14시,일요일,대전광역시 중구 안영동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,여,68세,상해없음,보행자,남,4세,경상
2020061400100387,2020년 6월 14일 18시,일요일,대전광역시 중구 부사동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,70세,상해없음,보행자,남,37세,경상
2020061400100481,2020년 6월 14일 21시,일요일,대전광역시 동구 가양동,경상사고,0,0,2,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,61세,상해없음,보행자,여,21세,경상
2020061400100521,2020년 6월 14일 23시,일요일,대전광역시 서구 내동,중상사고,0,1,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로횡단보도내,승용,남,30세,상해없음,보행자,남,62세,중상
2020061500100126,2020년 6월 15일 08시,월요일,대전광역시 유성구 봉명동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,38세,상해없음,보행자,남,23세,경상
2020061500100280,2020년 6월 15일 12시,월요일,대전광역시 동구 용전동,경상사고,0,0,1,0,차대사람 - 길가장자리구역통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,23세,상해없음,보행자,남,47세,경상
2020061500100573,2020년 6월 15일 18시,월요일,대전광역시 대덕구 중리동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,60세,상해없음,보행자,남,7세,경상
2020061500100608,2020년 6월 15일 19시,월요일,대전광역시 서구 월평동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로안,승용,여,58세,상해없음,보행자,남,49세,경상
2020061600100133,2020년 6월 16일 08시,화요일,대전광역시 대덕구 중리동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,기타 - 기타,승용,여,44세,상해없음,보행자,여,26세,경상
2020061600100302,2020년 6월 16일 13시,화요일,대전광역시 서구 둔산동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승용,여,40세,상해없음,보행자,남,72세,경상
2020061600100384,2020년 6월 16일 15시,화요일,대전광역시 중구 태평동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,47세,상해없음,보행자,남,8세,경상
2020061600100479,2020년 6월 16일 17시,화요일,대전광역시 유성구 원내동,중상사고,0,1,0,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,단일로 - 기타,승합,남,66세,상해없음,보행자,여,50세,중상
2020061700100223,2020년 6월 17일 11시,수요일,대전광역시 중구 태평동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,56세,상해없음,보행자,남,64세,중상
2020061800100329,2020년 6월 18일 13시,목요일,대전광역시 유성구 궁동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,젖음/습기,비,교차로 - 교차로안,승용,남,61세,상해없음,보행자,남,40세,중상
2020061800100452,2020년 6월 18일 17시,목요일,대전광역시 서구 둔산동,경상사고,0,0,1,0,차대사람 - 횡단중,기타,건조,맑음,단일로 - 기타,승용,남,65세,상해없음,보행자,남,6세,경상
2020061900100032,2020년 6월 19일 02시,금요일,대전광역시 대덕구 문평동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,보행자,여,27세,경상
2020061900100242,2020년 6월 19일 11시,금요일,대전광역시 대덕구 송촌동,경상사고,0,0,1,0,차대사람 - 기타,기타,건조,맑음,기타 - 기타,승용,남,31세,상해없음,보행자,남,64세,경상
2020061900100358,2020년 6월 19일 14시,금요일,대전광역시 중구 대흥동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,26세,상해없음,보행자,남,61세,경상
2020062000100019,2020년 6월 20일 00시,토요일,대전광역시 대덕구 중리동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,특수,남,24세,상해없음,보행자,남,49세,경상
2020062000100364,2020년 6월 20일 14시,토요일,대전광역시 동구 가오동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,36세,상해없음,보행자,남,59세,경상
2020062000100528,2020년 6월 20일 18시,토요일,대전광역시 서구 가수원동,경상사고,0,0,2,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,단일로 - 기타,이륜,남,17세,상해없음,보행자,남,59세,경상
2020062000100529,2020년 6월 20일 18시,토요일,대전광역시 유성구 구암동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,흐림,교차로 - 교차로부근,승용,남,63세,상해없음,보행자,남,17세,경상
2020062100100040,2020년 6월 21일 01시,일요일,대전광역시 유성구 신성동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,58세,상해없음,보행자,남,16세,중상
2020062100100092,2020년 6월 21일 06시,일요일,대전광역시 서구 둔산동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,23세,상해없음,보행자,남,21세,경상
2020062200100019,2020년 6월 22일 01시,월요일,대전광역시 서구 도마동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,33세,상해없음,보행자,남,34세,중상
2020062200100183,2020년 6월 22일 09시,월요일,대전광역시 동구 효동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,66세,상해없음,보행자,여,58세,중상
2020062200100308,2020년 6월 22일 12시,월요일,대전광역시 중구 선화동,중상사고,0,1,0,0,차대사람 - 기타,보행자보호의무위반,건조,맑음,교차로 - 교차로안,승용,여,58세,상해없음,보행자,남,59세,중상
2020062200100643,2020년 6월 22일 19시,월요일,대전광역시 동구 낭월동,경상사고,0,0,1,0,차대사람 - 기타,기타,건조,맑음,교차로 - 교차로부근,승합,남,56세,상해없음,보행자,여,59세,경상
2020062200100740,2020년 6월 22일 23시,월요일,대전광역시 서구 도마동,중상사고,0,1,0,0,차대사람 - 기타,안전운전불이행,건조,맑음,교차로 - 교차로부근,승용,남,57세,상해없음,보행자,여,49세,중상
2020062300100030,2020년 6월 23일 02시,화요일,대전광역시 중구 유천동,경상사고,0,0,1,0,차대사람 - 차도통행중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,23세,상해없음,보행자,남,16세,경상
2020062300100487,2020년 6월 23일 17시,화요일,대전광역시 대덕구 석봉동,사망사고,1,0,0,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로안,화물,남,60세,기타불명,보행자,여,63세,사망
2020062300100548,2020년 6월 23일 18시,화요일,대전광역시 서구 탄방동,경상사고,0,0,1,0,차대사람 - 횡단중,안전운전불이행,건조,맑음,교차로 - 교차로안,승용,남,42세,상해없음,보행자,여,21세,경상
2020062400100132,2020년 6월 24일 08시,수요일,대전광역시 동구 신흥동,경상사고,0,0,1,0,차대사람 - 횡단중,신호위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,42세,상해없음,보행자,여,31세,경상
2020062400100322,2020년 6월 24일 14시,수요일,대전광역시 중구 은행동,경상사고,0,0,1,0,차대사람 - 횡단중,보행자보호의무위반,건조,맑음,교차로 - 교차로횡단보도내,승용,남,19세,상해없음,보행자,여,56세,경상
2020062400100540,2020년 6월 24일 19시,수요일,대전광역시 동구 대동,경상사고,0,0,1,0,차대사람 - 기타,안전운전불이행,젖음/습기,비,단일로 - 기타,승용,남,41세,상해없음,보행자,남,51세,경상
2020062400100581,2020년 6월 24일 20시,수요일,대전광역시 서구 가수원동,경상사고,0,0,1,0,차대사람 - 기타,보행자보호의무위반,젖음/습기,비,교차로 - 교차로횡단보도내,이륜,남,30세,기타불명,보행자,여,14세,경상
2020062500100205,2020년 6월 25일 10시,목요일,대전광역시 동구 성남동,중상사고,0,1,0,0,차대사람 - 기타,교차로운행방법위반,건조,맑음,교차로 - 교차로부근,승용,여,57세,상해없음,보행자,남,82세,중상
